site,site.code,year,date,doy,week,observer,obs.start,obs.end,tot.obs.length,weather,habitat,habitat.code,no.bees,genus,species,caste,behaviour,plant.species,resource.coll,pollen.load,pollen.collected,notes,nest.search.fl.abun,nest.search.substrate,fl.switch.1,fl.switch.1.resource.coll,fl.switch.2,fl.switch.2.resource.coll
Frogs.Pond,FP,2015,9-Jul-15,190,9,JEO,12:50:00 pm,1:50:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,yes,,,,,,,,
Frogs.Pond,FP,2015,9-Jul-15,190,9,JEO,12:50:00 pm,1:50:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,yes,,,,,,,,
Frogs.Pond,FP,2015,9-Jul-15,190,9,JEO,12:50:00 pm,1:50:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,yes,,,,,,,,
Frogs.Pond,FP,2015,9-Jul-15,190,9,JEO,12:50:00 pm,1:50:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,yes,,,,,,,,
Frogs.Pond,FP,2015,9-Jul-15,190,9,JEO,12:50:00 pm,1:50:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,yes,,,,,,,,
Frogs.Pond,FP,2015,9-Jul-15,190,9,JEO,12:50:00 pm,1:50:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,nevadensis,q,frg,Delphinium.barbeyi,,yes,yes,,,,,,,
Frogs.Pond,FP,2015,9-Jul-15,190,9,JEO,12:50:00 pm,1:50:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,bifarius,q,frg,Helianthella.quinquenervis,,yes,,,,,Cirsium.parryi,,,
Frogs.Pond,FP,2015,9-Jul-15,190,9,JEO,12:50:00 pm,1:50:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Frasera.speciosa,,yes,,,,,,,,
Gothic.Spires,GS,2015,10-Jul-15,191,9,GAH+JEO,1:10:00 pm,2:10:00 pm,60,mostlycloudy.warm,aspen,a,1,Bombus,bifarius,q,frg,Helianthella.quinquenervis,,no,,,,,,,,
Gothic.Spires,GS,2015,10-Jul-15,191,9,GAH+JEO,1:10:00 pm,2:10:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,insularis,q,frg,Helianthella.quinquenervis,,no,,,,,,,,
Gothic.Spires,GS,2015,10-Jul-15,191,9,GAH+JEO,1:10:00 pm,2:10:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Vicia.americana,,no,,,,,,,,
Gothic.Spires,GS,2015,10-Jul-15,191,9,GAH+JEO,1:10:00 pm,2:10:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Vicia.americana,,no,,,,,,,,
Gothic.Spires,GS,2015,10-Jul-15,191,9,GAH+JEO,1:10:00 pm,2:10:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Aconitum.columbianum,,no,,,,,,,,
Gothic.Spires,GS,2015,10-Jul-15,191,9,GAH+JEO,1:10:00 pm,2:10:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Gothic.Spires,GS,2015,10-Jul-15,191,9,GAH+JEO,1:10:00 pm,2:10:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Gothic.Spires,GS,2015,10-Jul-15,191,9,GAH+JEO,1:10:00 pm,2:10:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Gothic.Spires,GS,2015,10-Jul-15,191,9,GAH+JEO,1:10:00 pm,2:10:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,3:00:00 pm,4:00:00 pm,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Vicia.americana,,no,,,,,,,,
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,3:00:00 pm,4:00:00 pm,60,partlycloudy.warm,aspen,a,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,3:00:00 pm,4:00:00 pm,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,q,frg,Helianthella.quinquenervis,,no,,,,,,,,
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,3:00:00 pm,4:00:00 pm,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,q,frg,Helianthella.quinquenervis,,no,,,,,,,,
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,3:00:00 pm,4:00:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,californicus,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,3:00:00 pm,4:00:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,rufocinctus.dark,q,frg,Helianthella.quinquenervis,,no,,,,,,,,
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,3:00:00 pm,4:00:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,rufocinctus.dark,q,frg,Helianthella.quinquenervis,,no,,,,,,,,
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,3:00:00 pm,4:00:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,rufocinctus.dark,q,frg,Helianthella.quinquenervis,,no,,,,,,,,
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,3:00:00 pm,4:00:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,yes,,,,,,,,
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,3:00:00 pm,4:00:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Helianthella.quinquenervis,,,,,,,Delphinium.barbeyi,,,
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,3:00:00 pm,4:00:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,bifarius,q,frg,Dugaldia.hoopesii,,no,,,,,,,,
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,3:00:00 pm,4:00:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,3:00:00 pm,4:00:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Aconitum.columbianum,,no,,,,,,,,
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,3:00:00 pm,4:00:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Aconitum.columbianum,,no,,,,,,,,
Stormy.Pass,SP,2015,13-Jul-15,194,9,JEO,2:25:00 pm,3:25:00 pm,60,mostlycloudy.mild,aspen,a,1,Bombus,bifarius,q,frg,Dugaldia.hoopesii,,no,,,,,,,,
Stormy.Pass,SP,2015,13-Jul-15,194,9,JEO,2:25:00 pm,3:25:00 pm,60,mostlycloudy.mild,dry,d,1,Bombus,flavifrons,q,frg,Dugaldia.hoopesii,,no,,,,,Vicia.americana,,,
Stormy.Pass,SP,2015,13-Jul-15,194,9,JEO,2:25:00 pm,3:25:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Stormy.Pass,SP,2015,13-Jul-15,194,9,JEO,2:25:00 pm,3:25:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Stormy.Pass,SP,2015,13-Jul-15,194,9,JEO,2:25:00 pm,3:25:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,,,,
Stormy.Pass,SP,2015,13-Jul-15,194,9,JEO,2:25:00 pm,3:25:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,yes,,,,,,,,
Stormy.Pass,SP,2015,13-Jul-15,194,9,JEO,2:25:00 pm,3:25:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,rufocinctus.orange,q,frg,Mertensia.ciliata,,no,,,,,,,,
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,2:05:00 pm,3:05:00 pm,60,clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Vicia.americana,nectar,yes,yes,,,,,,,
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,2:05:00 pm,3:05:00 pm,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Vicia.americana,nectar,no,,,,,,,,
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,2:05:00 pm,3:05:00 pm,60,clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Vicia.americana,nectar,no,,,,,,,,
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,2:05:00 pm,3:05:00 pm,60,clear.warm,dry,d,1,Bombus,mixtus,q,frg,Dugaldia.hoopesii,nectar,no,,switched,,,Vicia.americana,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,aspen,a,1,Bombus,appositus,q,frg,Pedicularis.bracteosa,pollen,yes,yes,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,dry,d,1,Bombus,rufocinctus.orange,q,frg,Helianthella.quinquenervis,nectar,no,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,dry,d,1,Bombus,insularis,q,frg,Helianthella.quinquenervis,nectar,no,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,californicus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,californicus,q,frg,Delphinium.barbeyi,pollen,yes,yes,,,,Lupinus.bakeri,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,nevadensis,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,bifarius,q,frg,Helianthella.quinquenervis,nectar,no,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,insularis,q,frg,Helianthella.quinquenervis,nectar,no,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar.and.pollen,yes,yes,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,nevadensis,q,frg,Delphinium.barbeyi,nectar.and.pollen,yes,yes,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,nevadensis,q,frg,Delphinium.barbeyi,nectar.and.pollen,yes,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,nevadensis,q,frg,Delphinium.barbeyi,nectar.and.pollen,yes,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Vicia.americana,nectar,yes,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Lupinus.bakeri,pollen,no,,,,,,,,
Frogs.Pond,FP,2015,15-Jul-15,196,10,JEO,2:00:00 pm,3:00:00 pm,60,cloudy.warm,aspen,a,1,Bombus,bifarius,q,frg,Helianthella.quinquenervis,nectar,no,,,,,,,,
Frogs.Pond,FP,2015,15-Jul-15,196,10,JEO,2:00:00 pm,3:00:00 pm,60,cloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Vicia.americana,nectar,no,,,,,,,,
Frogs.Pond,FP,2015,15-Jul-15,196,10,JEO,2:00:00 pm,3:00:00 pm,60,cloudy.warm,wet,w,1,Bombus,rufocinctus,q,frg,Helianthella.quinquenervis,nectar,no,,,,,,,,
Frogs.Pond,FP,2015,15-Jul-15,196,10,JEO,2:00:00 pm,3:00:00 pm,60,cloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar.and.pollen,yes,yes,,,,,,,
Frogs.Pond,FP,2015,15-Jul-15,196,10,JEO,2:00:00 pm,3:00:00 pm,60,cloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar.and.pollen,yes,yes,,,,,,,
Frogs.Pond,FP,2015,15-Jul-15,196,10,JEO,2:00:00 pm,3:00:00 pm,60,cloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,Switched,,,Vicia.americana,,,
Frogs.Pond,FP,2015,15-Jul-15,196,10,JEO,2:00:00 pm,3:00:00 pm,60,cloudy.warm,wet,w,1,Bombus,appositus,q,frg,Lupinus.bakeri,nectar,no,,,,,,,,
Frogs.Pond,FP,2015,15-Jul-15,196,10,JEO,2:00:00 pm,3:00:00 pm,60,cloudy.warm,wet,w,1,Bombus,nevadensis,q,frg,Delphinium.barbeyi,nectar,yes,yes,,,,,,,
Frogs.Pond,FP,2015,15-Jul-15,196,10,JEO,2:00:00 pm,3:00:00 pm,60,cloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Frogs.Pond,FP,2015,15-Jul-15,196,10,JEO,2:00:00 pm,3:00:00 pm,60,cloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Helianthella.quinquenervis,nectar,no,,,,,,,,
Frogs.Pond,FP,2015,15-Jul-15,196,10,JEO,2:00:00 pm,3:00:00 pm,60,cloudy.warm,wet,w,1,Bombus,rufocinctus.dark,q,frg,Frasera.speciosa,nectar,no,,,,,,,,
Gothic.Spires,GS,2015,16-Jul-15,197,10,JEO,4:00:00 pm,5:00:00 pm,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,yes,,,,,Aconitum.columbianum,,,
Gothic.Spires,GS,2015,16-Jul-15,197,10,JEO,4:00:00 pm,5:00:00 pm,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Gothic.Spires,GS,2015,16-Jul-15,197,10,JEO,4:00:00 pm,5:00:00 pm,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Aconitum.columbianum,nectar,no,,,,,,,,
Gothic.Spires,GS,2015,16-Jul-15,197,10,JEO,4:00:00 pm,5:00:00 pm,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,1,Bombus,insularis,q,frg,Wyethia.arizonica,nectar,no,,,,,,,,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,yes,,,,,,,,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,yes,,,,,,,,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,bifarius,q,frg,Helianthella.quinquenervis,nectar,no,,,,,,,,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Helianthella.quinquenervis,nectar,no,,,,,,,,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Lupinus.bakeri,pollen,yes,yes,,,,,,,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,nectar,no,,,,,,,,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Cirsium.parryi,nectar,no,,,,,,,,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Vicia.americana,nectar,no,,,,,,,,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,1,Bombus,rufocinctus.dark,q,frg,Vicia.americana,nectar,no,,,,,,,,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,q,frg,Ligularia.bigelovii,nectar,no,,,,,,,,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,dry,d,1,Bombus,flavifrons,old.q,frg,Ligularia.bigelovii,nectar,yes,,,,,,,,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,yes,,,,,,,,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,aspen,a,1,Bombus,appositus,q,frg,Pedicularis.procera,nectar,yes,,,,,,,,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,dry,d,1,Bombus,appositus,q,frg,Erigeron.speciosus,pollen,yes,,,,,,,,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,dry,d,1,Bombus,appositus,q,frg,Calochortus.gunnisonii,nectar.and.pollen,no,,,,,,,,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,q,frg,Pedicularis.procera,nectar,no,,,,,,,,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,nevadensis,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,bifarius,old.q,frg,Ligularia.bigelovii,nectar,no,old,,,,,,,
Frogs.Pond,FP,2015,23-Jul-15,204,11,JEO,9:50:00 am,10:50:00 am,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,yes,,,,,,,,
Frogs.Pond,FP,2015,23-Jul-15,204,11,JEO,9:50:00 am,10:50:00 am,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,yes,,,,,,,,
Frogs.Pond,FP,2015,23-Jul-15,204,11,JEO,9:50:00 am,10:50:00 am,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,yes,,,,,,,,
Frogs.Pond,FP,2015,23-Jul-15,204,11,JEO,9:50:00 am,10:50:00 am,60,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Helianthella.quinquenervis,nectar,no,,,,,,,,
Frogs.Pond,FP,2015,23-Jul-15,204,11,JEO,9:50:00 am,10:50:00 am,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Frogs.Pond,FP,2015,23-Jul-15,204,11,JEO,9:50:00 am,10:50:00 am,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Frogs.Pond,FP,2015,23-Jul-15,204,11,JEO,9:50:00 am,10:50:00 am,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Frogs.Pond,FP,2015,23-Jul-15,204,11,JEO,9:50:00 am,10:50:00 am,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Frogs.Pond,FP,2015,23-Jul-15,204,11,JEO,9:50:00 am,10:50:00 am,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,yes,,,,,,,,
Gothic.Spires,GS,2015,27-Jul-15,208,11,JEO,2:25:00 pm,3:25:00 pm,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Gothic.Spires,GS,2015,27-Jul-15,208,11,JEO,2:25:00 pm,3:25:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Rosy.Hills,RH,2015,22-Jul-15,203,11,JEO,2:05:00 pm,3:05:00 pm,60,partlyclear.warm,wet,w,1,Bombus,bifarius,q,frg,Helianthella.quinquenervis,nectar,no,,,,,,,,
Rosy.Hills,RH,2015,22-Jul-15,203,11,JEO,2:05:00 pm,3:05:00 pm,60,partlyclear.warm,wet,w,1,Bombus,bifarius,q,frg,Helianthella.quinquenervis,nectar,no,,,,,,,,
Rosy.Hills,RH,2015,22-Jul-15,203,11,JEO,2:05:00 pm,3:05:00 pm,60,partlyclear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,yes,,,,,,,,
Rosy.Hills,RH,2015,22-Jul-15,203,11,JEO,2:05:00 pm,3:05:00 pm,60,partlyclear.warm,wet,w,1,Bombus,appositus,q,frg,Agastache.urticifolia,nectar,no,,,,,,,,
Stormy.Pass,SP,2015,23-Jul-15,204,11,JEO,3:35:00 pm,4:35:00 pm,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Stormy.Pass,SP,2015,23-Jul-15,204,11,JEO,3:35:00 pm,4:35:00 pm,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,
Stormy.Pass,SP,2015,23-Jul-15,204,11,JEO,3:35:00 pm,4:35:00 pm,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,yes,,,,,,,,
Stormy.Pass,SP,2015,23-Jul-15,204,11,JEO,3:35:00 pm,4:35:00 pm,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,yes,,,,,,,,
Stormy.Pass,SP,2015,23-Jul-15,204,11,JEO,3:35:00 pm,4:35:00 pm,60,clear.warm,wet,w,1,Bombus,rufocinctus.dark,q,frg,Dugaldia.hoopesii,nectar,no,,,,,,,,
